event_id,seat_code,category,category_name,row_label,seat_number,section,price_idr,color_hex,pos_x,pos_y
1,N4-13,NAVY,"Navy Seat — Upper Bowl",N4,13,"Navy Upper Bowl",1800000,#1E3A8A,234,84
1,N4-14,NAVY,"Navy Seat — Upper Bowl",N4,14,"Navy Upper Bowl",1800000,#1E3A8A,252,84
1,N4-15,NAVY,"Navy Seat — Upper Bowl",N4,15,"Navy Upper Bowl",1800000,#1E3A8A,270,84
1,N4-16,NAVY,"Navy Seat — Upper Bowl",N4,16,"Navy Upper Bowl",1800000,#1E3A8A,288,84
1,N4-17,NAVY,"Navy Seat — Upper Bowl",N4,17,"Navy Upper Bowl",1800000,#1E3A8A,306,84
1,N4-18,NAVY,"Navy Seat — Upper Bowl",N4,18,"Navy Upper Bowl",1800000,#1E3A8A,324,84
1,N4-19,NAVY,"Navy Seat — Upper Bowl",N4,19,"Navy Upper Bowl",1800000,#1E3A8A,342,84
1,N4-20,NAVY,"Navy Seat — Upper Bowl",N4,20,"Navy Upper Bowl",1800000,#1E3A8A,360,84
1,N5-01,NAVY,"Navy Seat — Upper Bowl",N5,1,"Navy Upper Bowl",1800000,#1E3A8A,18,112
1,N5-02,NAVY,"Navy Seat — Upper Bowl",N5,2,"Navy Upper Bowl",1800000,#1E3A8A,36,112
1,N5-03,NAVY,"Navy Seat — Upper Bowl",N5,3,"Navy Upper Bowl",1800000,#1E3A8A,54,112
1,N5-04,NAVY,"Navy Seat — Upper Bowl",N5,4,"Navy Upper Bowl",1800000,#1E3A8A,72,112
1,N5-05,NAVY,"Navy Seat — Upper Bowl",N5,5,"Navy Upper Bowl",1800000,#1E3A8A,90,112
1,N5-06,NAVY,"Navy Seat — Upper Bowl",N5,6,"Navy Upper Bowl",1800000,#1E3A8A,108,112
1,N5-07,NAVY,"Navy Seat — Upper Bowl",N5,7,"Navy Upper Bowl",1800000,#1E3A8A,126,112
1,N5-08,NAVY,"Navy Seat — Upper Bowl",N5,8,"Navy Upper Bowl",1800000,#1E3A8A,144,112
1,N5-09,NAVY,"Navy Seat — Upper Bowl",N5,9,"Navy Upper Bowl",1800000,#1E3A8A,162,112
1,N5-10,NAVY,"Navy Seat — Upper Bowl",N5,10,"Navy Upper Bowl",1800000,#1E3A8A,180,112
1,N5-11,NAVY,"Navy Seat — Upper Bowl",N5,11,"Navy Upper Bowl",1800000,#1E3A8A,198,112
1,N5-12,NAVY,"Navy Seat — Upper Bowl",N5,12,"Navy Upper Bowl",1800000,#1E3A8A,216,112
1,N5-13,NAVY,"Navy Seat — Upper Bowl",N5,13,"Navy Upper Bowl",1800000,#1E3A8A,234,112
1,N5-14,NAVY,"Navy Seat — Upper Bowl",N5,14,"Navy Upper Bowl",1800000,#1E3A8A,252,112
1,N5-15,NAVY,"Navy Seat — Upper Bowl",N5,15,"Navy Upper Bowl",1800000,#1E3A8A,270,112
1,N5-16,NAVY,"Navy Seat — Upper Bowl",N5,16,"Navy Upper Bowl",1800000,#1E3A8A,288,112
1,N5-17,NAVY,"Navy Seat — Upper Bowl",N5,17,"Navy Upper Bowl",1800000,#1E3A8A,306,112
1,N5-18,NAVY,"Navy Seat — Upper Bowl",N5,18,"Navy Upper Bowl",1800000,#1E3A8A,324,112
1,N5-19,NAVY,"Navy Seat — Upper Bowl",N5,19,"Navy Upper Bowl",1800000,#1E3A8A,342,112
1,N5-20,NAVY,"Navy Seat — Upper Bowl",N5,20,"Navy Upper Bowl",1800000,#1E3A8A,360,112
1,N6-01,NAVY,"Navy Seat — Upper Bowl",N6,1,"Navy Upper Bowl",1800000,#1E3A8A,18,140
1,N6-02,NAVY,"Navy Seat — Upper Bowl",N6,2,"Navy Upper Bowl",1800000,#1E3A8A,36,140
1,N6-03,NAVY,"Navy Seat — Upper Bowl",N6,3,"Navy Upper Bowl",1800000,#1E3A8A,54,140
1,N6-04,NAVY,"Navy Seat — Upper Bowl",N6,4,"Navy Upper Bowl",1800000,#1E3A8A,72,140
1,N6-05,NAVY,"Navy Seat — Upper Bowl",N6,5,"Navy Upper Bowl",1800000,#1E3A8A,90,140
1,N6-06,NAVY,"Navy Seat — Upper Bowl",N6,6,"Navy Upper Bowl",1800000,#1E3A8A,108,140
1,N6-07,NAVY,"Navy Seat — Upper Bowl",N6,7,"Navy Upper Bowl",1800000,#1E3A8A,126,140
1,N6-08,NAVY,"Navy Seat — Upper Bowl",N6,8,"Navy Upper Bowl",1800000,#1E3A8A,144,140
1,N6-09,NAVY,"Navy Seat — Upper Bowl",N6,9,"Navy Upper Bowl",1800000,#1E3A8A,162,140
1,N6-10,NAVY,"Navy Seat — Upper Bowl",N6,10,"Navy Upper Bowl",1800000,#1E3A8A,180,140
1,N6-11,NAVY,"Navy Seat — Upper Bowl",N6,11,"Navy Upper Bowl",1800000,#1E3A8A,198,140
1,N6-12,NAVY,"Navy Seat — Upper Bowl",N6,12,"Navy Upper Bowl",1800000,#1E3A8A,216,140
1,N6-13,NAVY,"Navy Seat — Upper Bowl",N6,13,"Navy Upper Bowl",1800000,#1E3A8A,234,140
1,N6-14,NAVY,"Navy Seat — Upper Bowl",N6,14,"Navy Upper Bowl",1800000,#1E3A8A,252,140
1,N6-15,NAVY,"Navy Seat — Upper Bowl",N6,15,"Navy Upper Bowl",1800000,#1E3A8A,270,140
1,N6-16,NAVY,"Navy Seat — Upper Bowl",N6,16,"Navy Upper Bowl",1800000,#1E3A8A,288,140
1,N6-17,NAVY,"Navy Seat — Upper Bowl",N6,17,"Navy Upper Bowl",1800000,#1E3A8A,306,140
1,N6-18,NAVY,"Navy Seat — Upper Bowl",N6,18,"Navy Upper Bowl",1800000,#1E3A8A,324,140
1,N6-19,NAVY,"Navy Seat — Upper Bowl",N6,19,"Navy Upper Bowl",1800000,#1E3A8A,342,140
1,N6-20,NAVY,"Navy Seat — Upper Bowl",N6,20,"Navy Upper Bowl",1800000,#1E3A8A,360,140
2,D1-001,DIA,"Diamond Standing — Center Floor",D1,1,"Diamond Center Floor Standing",3800000,#22D3EE,20,0
2,D1-002,DIA,"Diamond Standing — Center Floor",D1,2,"Diamond Center Floor Standing",3800000,#22D3EE,40,0
2,D1-003,DIA,"Diamond Standing — Center Floor",D1,3,"Diamond Center Floor Standing",3800000,#22D3EE,60,0
2,D1-004,DIA,"Diamond Standing — Center Floor",D1,4,"Diamond Center Floor Standing",3800000,#22D3EE,80,0
2,D1-005,DIA,"Diamond Standing — Center Floor",D1,5,"Diamond Center Floor Standing",3800000,#22D3EE,100,0
2,D1-006,DIA,"Diamond Standing — Center Floor",D1,6,"Diamond Center Floor Standing",3800000,#22D3EE,120,0
2,D1-007,DIA,"Diamond Standing — Center Floor",D1,7,"Diamond Center Floor Standing",3800000,#22D3EE,140,0
2,D1-008,DIA,"Diamond Standing — Center Floor",D1,8,"Diamond Center Floor Standing",3800000,#22D3EE,160,0
2,D1-009,DIA,"Diamond Standing — Center Floor",D1,9,"Diamond Center Floor Standing",3800000,#22D3EE,180,0
2,D1-010,DIA,"Diamond Standing — Center Floor",D1,10,"Diamond Center Floor Standing",3800000,#22D3EE,200,0
2,D1-011,DIA,"Diamond Standing — Center Floor",D1,11,"Diamond Center Floor Standing",3800000,#22D3EE,220,0
2,D1-012,DIA,"Diamond Standing — Center Floor",D1,12,"Diamond Center Floor Standing",3800000,#22D3EE,240,0
2,D1-013,DIA,"Diamond Standing — Center Floor",D1,13,"Diamond Center Floor Standing",3800000,#22D3EE,260,0
2,D1-014,DIA,"Diamond Standing — Center Floor",D1,14,"Diamond Center Floor Standing",3800000,#22D3EE,280,0
2,D1-015,DIA,"Diamond Standing — Center Floor",D1,15,"Diamond Center Floor Standing",3800000,#22D3EE,300,0
2,D1-016,DIA,"Diamond Standing — Center Floor",D1,16,"Diamond Center Floor Standing",3800000,#22D3EE,320,0
2,D1-017,DIA,"Diamond Standing — Center Floor",D1,17,"Diamond Center Floor Standing",3800000,#22D3EE,340,0
2,D1-018,DIA,"Diamond Standing — Center Floor",D1,18,"Diamond Center Floor Standing",3800000,#22D3EE,360,0
2,D1-019,DIA,"Diamond Standing — Center Floor",D1,19,"Diamond Center Floor Standing",3800000,#22D3EE,380,0
2,D1-020,DIA,"Diamond Standing — Center Floor",D1,20,"Diamond Center Floor Standing",3800000,#22D3EE,0,0
2,D1-021,DIA,"Diamond Standing — Center Floor",D1,21,"Diamond Center Floor Standing",3800000,#22D3EE,20,22
2,D1-022,DIA,"Diamond Standing — Center Floor",D1,22,"Diamond Center Floor Standing",3800000,#22D3EE,40,22
2,D1-023,DIA,"Diamond Standing — Center Floor",D1,23,"Diamond Center Floor Standing",3800000,#22D3EE,60,22
2,D1-024,DIA,"Diamond Standing — Center Floor",D1,24,"Diamond Center Floor Standing",3800000,#22D3EE,80,22
2,D1-025,DIA,"Diamond Standing — Center Floor",D1,25,"Diamond Center Floor Standing",3800000,#22D3EE,100,22
2,D1-026,DIA,"Diamond Standing — Center Floor",D1,26,"Diamond Center Floor Standing",3800000,#22D3EE,120,22
2,D1-027,DIA,"Diamond Standing — Center Floor",D1,27,"Diamond Center Floor Standing",3800000,#22D3EE,140,22
2,D1-028,DIA,"Diamond Standing — Center Floor",D1,28,"Diamond Center Floor Standing",3800000,#22D3EE,160,22
2,D1-029,DIA,"Diamond Standing — Center Floor",D1,29,"Diamond Center Floor Standing",3800000,#22D3EE,180,22
2,D1-030,DIA,"Diamond Standing — Center Floor",D1,30,"Diamond Center Floor Standing",3800000,#22D3EE,200,22
2,D1-031,DIA,"Diamond Standing — Center Floor",D1,31,"Diamond Center Floor Standing",3800000,#22D3EE,220,22
2,D1-032,DIA,"Diamond Standing — Center Floor",D1,32,"Diamond Center Floor Standing",3800000,#22D3EE,240,22
2,D1-033,DIA,"Diamond Standing — Center Floor",D1,33,"Diamond Center Floor Standing",3800000,#22D3EE,260,22
2,D1-034,DIA,"Diamond Standing — Center Floor",D1,34,"Diamond Center Floor Standing",3800000,#22D3EE,280,22
2,D1-035,DIA,"Diamond Standing — Center Floor",D1,35,"Diamond Center Floor Standing",3800000,#22D3EE,300,22
2,D1-036,DIA,"Diamond Standing — Center Floor",D1,36,"Diamond Center Floor Standing",3800000,#22D3EE,320,22
2,D1-037,DIA,"Diamond Standing — Center Floor",D1,37,"Diamond Center Floor Standing",3800000,#22D3EE,340,22
2,D1-038,DIA,"Diamond Standing — Center Floor",D1,38,"Diamond Center Floor Standing",3800000,#22D3EE,360,22
2,D1-039,DIA,"Diamond Standing — Center Floor",D1,39,"Diamond Center Floor Standing",3800000,#22D3EE,380,22
2,D1-040,DIA,"Diamond Standing — Center Floor",D1,40,"Diamond Center Floor Standing",3800000,#22D3EE,0,22
2,D2-041,DIA,"Diamond Standing — Center Floor",D2,41,"Diamond Center Floor Standing",3800000,#22D3EE,20,44
2,D2-042,DIA,"Diamond Standing — Center Floor",D2,42,"Diamond Center Floor Standing",3800000,#22D3EE,40,44
2,D2-043,DIA,"Diamond Standing — Center Floor",D2,43,"Diamond Center Floor Standing",3800000,#22D3EE,60,44
2,D2-044,DIA,"Diamond Standing — Center Floor",D2,44,"Diamond Center Floor Standing",3800000,#22D3EE,80,44
2,D2-045,DIA,"Diamond Standing — Center Floor",D2,45,"Diamond Center Floor Standing",3800000,#22D3EE,100,44
2,D2-046,DIA,"Diamond Standing — Center Floor",D2,46,"Diamond Center Floor Standing",3800000,#22D3EE,120,44
2,D2-047,DIA,"Diamond Standing — Center Floor",D2,47,"Diamond Center Floor Standing",3800000,#22D3EE,140,44
2,D2-048,DIA,"Diamond Standing — Center Floor",D2,48,"Diamond Center Floor Standing",3800000,#22D3EE,160,44
2,D2-049,DIA,"Diamond Standing — Center Floor",D2,49,"Diamond Center Floor Standing",3800000,#22D3EE,180,44
2,D2-050,DIA,"Diamond Standing — Center Floor",D2,50,"Diamond Center Floor Standing",3800000,#22D3EE,200,44
2,D2-051,DIA,"Diamond Standing — Center Floor",D2,51,"Diamond Center Floor Standing",3800000,#22D3EE,220,44
2,D2-052,DIA,"Diamond Standing — Center Floor",D2,52,"Diamond Center Floor Standing",3800000,#22D3EE,240,44
2,D2-053,DIA,"Diamond Standing — Center Floor",D2,53,"Diamond Center Floor Standing",3800000,#22D3EE,260,44
2,D2-054,DIA,"Diamond Standing — Center Floor",D2,54,"Diamond Center Floor Standing",3800000,#22D3EE,280,44
2,D2-055,DIA,"Diamond Standing — Center Floor",D2,55,"Diamond Center Floor Standing",3800000,#22D3EE,300,44
2,D2-056,DIA,"Diamond Standing — Center Floor",D2,56,"Diamond Center Floor Standing",3800000,#22D3EE,320,44
2,D2-057,DIA,"Diamond Standing — Center Floor",D2,57,"Diamond Center Floor Standing",3800000,#22D3EE,340,44
2,D2-058,DIA,"Diamond Standing — Center Floor",D2,58,"Diamond Center Floor Standing",3800000,#22D3EE,360,44
2,D2-059,DIA,"Diamond Standing — Center Floor",D2,59,"Diamond Center Floor Standing",3800000,#22D3EE,380,44
2,D2-060,DIA,"Diamond Standing — Center Floor",D2,60,"Diamond Center Floor Standing",3800000,#22D3EE,0,44
2,D2-061,DIA,"Diamond Standing — Center Floor",D2,61,"Diamond Center Floor Standing",3800000,#22D3EE,20,66
2,D2-062,DIA,"Diamond Standing — Center Floor",D2,62,"Diamond Center Floor Standing",3800000,#22D3EE,40,66
2,D2-063,DIA,"Diamond Standing — Center Floor",D2,63,"Diamond Center Floor Standing",3800000,#22D3EE,60,66
2,D2-064,DIA,"Diamond Standing — Center Floor",D2,64,"Diamond Center Floor Standing",3800000,#22D3EE,80,66
2,D2-065,DIA,"Diamond Standing — Center Floor",D2,65,"Diamond Center Floor Standing",3800000,#22D3EE,100,66
2,D2-066,DIA,"Diamond Standing — Center Floor",D2,66,"Diamond Center Floor Standing",3800000,#22D3EE,120,66
2,D2-067,DIA,"Diamond Standing — Center Floor",D2,67,"Diamond Center Floor Standing",3800000,#22D3EE,140,66
2,D2-068,DIA,"Diamond Standing — Center Floor",D2,68,"Diamond Center Floor Standing",3800000,#22D3EE,160,66
2,D2-069,DIA,"Diamond Standing — Center Floor",D2,69,"Diamond Center Floor Standing",3800000,#22D3EE,180,66
2,D2-070,DIA,"Diamond Standing — Center Floor",D2,70,"Diamond Center Floor Standing",3800000,#22D3EE,200,66
2,D2-071,DIA,"Diamond Standing — Center Floor",D2,71,"Diamond Center Floor Standing",3800000,#22D3EE,220,66
2,D2-072,DIA,"Diamond Standing — Center Floor",D2,72,"Diamond Center Floor Standing",3800000,#22D3EE,240,66
2,D2-073,DIA,"Diamond Standing — Center Floor",D2,73,"Diamond Center Floor Standing",3800000,#22D3EE,260,66
2,D2-074,DIA,"Diamond Standing — Center Floor",D2,74,"Diamond Center Floor Standing",3800000,#22D3EE,280,66
2,D2-075,DIA,"Diamond Standing — Center Floor",D2,75,"Diamond Center Floor Standing",3800000,#22D3EE,300,66
2,D2-076,DIA,"Diamond Standing — Center Floor",D2,76,"Diamond Center Floor Standing",3800000,#22D3EE,320,66
2,D2-077,DIA,"Diamond Standing — Center Floor",D2,77,"Diamond Center Floor Standing",3800000,#22D3EE,340,66
2,D2-078,DIA,"Diamond Standing — Center Floor",D2,78,"Diamond Center Floor Standing",3800000,#22D3EE,360,66
2,D2-079,DIA,"Diamond Standing — Center Floor",D2,79,"Diamond Center Floor Standing",3800000,#22D3EE,380,66
2,D2-080,DIA,"Diamond Standing — Center Floor",D2,80,"Diamond Center Floor Standing",3800000,#22D3EE,0,66
2,G1-01,GOLD,"Gold Seat — Side Lower",G1,1,"Gold Side Lower",2800000,#EAB308,18,0
2,G1-02,GOLD,"Gold Seat — Side Lower",G1,2,"Gold Side Lower",2800000,#EAB308,36,0
2,G1-03,GOLD,"Gold Seat — Side Lower",G1,3,"Gold Side Lower",2800000,#EAB308,54,0
2,G1-04,GOLD,"Gold Seat — Side Lower",G1,4,"Gold Side Lower",2800000,#EAB308,72,0
2,G1-05,GOLD,"Gold Seat — Side Lower",G1,5,"Gold Side Lower",2800000,#EAB308,90,0
2,G1-06,GOLD,"Gold Seat — Side Lower",G1,6,"Gold Side Lower",2800000,#EAB308,108,0
2,G1-07,GOLD,"Gold Seat — Side Lower",G1,7,"Gold Side Lower",2800000,#EAB308,126,0
2,G1-08,GOLD,"Gold Seat — Side Lower",G1,8,"Gold Side Lower",2800000,#EAB308,144,0
2,G1-09,GOLD,"Gold Seat — Side Lower",G1,9,"Gold Side Lower",2800000,#EAB308,162,0
2,G1-10,GOLD,"Gold Seat — Side Lower",G1,10,"Gold Side Lower",2800000,#EAB308,180,0
2,G1-11,GOLD,"Gold Seat — Side Lower",G1,11,"Gold Side Lower",2800000,#EAB308,198,0
2,G1-12,GOLD,"Gold Seat — Side Lower",G1,12,"Gold Side Lower",2800000,#EAB308,216,0
2,G1-13,GOLD,"Gold Seat — Side Lower",G1,13,"Gold Side Lower",2800000,#EAB308,234,0
2,G1-14,GOLD,"Gold Seat — Side Lower",G1,14,"Gold Side Lower",2800000,#EAB308,252,0
2,G1-15,GOLD,"Gold Seat — Side Lower",G1,15,"Gold Side Lower",2800000,#EAB308,270,0
2,G1-16,GOLD,"Gold Seat — Side Lower",G1,16,"Gold Side Lower",2800000,#EAB308,288,0
2,G1-17,GOLD,"Gold Seat — Side Lower",G1,17,"Gold Side Lower",2800000,#EAB308,306,0
2,G1-18,GOLD,"Gold Seat — Side Lower",G1,18,"Gold Side Lower",2800000,#EAB308,324,0
2,G1-19,GOLD,"Gold Seat — Side Lower",G1,19,"Gold Side Lower",2800000,#EAB308,342,0
2,G1-20,GOLD,"Gold Seat — Side Lower",G1,20,"Gold Side Lower",2800000,#EAB308,360,0
2,G2-01,GOLD,"Gold Seat — Side Lower",G2,1,"Gold Side Lower",2800000,#EAB308,18,28
2,G2-02,GOLD,"Gold Seat — Side Lower",G2,2,"Gold Side Lower",2800000,#EAB308,36,28
2,G2-03,GOLD,"Gold Seat — Side Lower",G2,3,"Gold Side Lower",2800000,#EAB308,54,28
2,G2-04,GOLD,"Gold Seat — Side Lower",G2,4,"Gold Side Lower",2800000,#EAB308,72,28
2,G2-05,GOLD,"Gold Seat — Side Lower",G2,5,"Gold Side Lower",2800000,#EAB308,90,28
2,G2-06,GOLD,"Gold Seat — Side Lower",G2,6,"Gold Side Lower",2800000,#EAB308,108,28
2,G2-07,GOLD,"Gold Seat — Side Lower",G2,7,"Gold Side Lower",2800000,#EAB308,126,28
2,G2-08,GOLD,"Gold Seat — Side Lower",G2,8,"Gold Side Lower",2800000,#EAB308,144,28
2,G2-09,GOLD,"Gold Seat — Side Lower",G2,9,"Gold Side Lower",2800000,#EAB308,162,28
2,G2-10,GOLD,"Gold Seat — Side Lower",G2,10,"Gold Side Lower",2800000,#EAB308,180,28
2,G2-11,GOLD,"Gold Seat — Side Lower",G2,11,"Gold Side Lower",2800000,#EAB308,198,28
2,G2-12,GOLD,"Gold Seat — Side Lower",G2,12,"Gold Side Lower",2800000,#EAB308,216,28
2,G2-13,GOLD,"Gold Seat — Side Lower",G2,13,"Gold Side Lower",2800000,#EAB308,234,28
2,G2-14,GOLD,"Gold Seat — Side Lower",G2,14,"Gold Side Lower",2800000,#EAB308,252,28
2,G2-15,GOLD,"Gold Seat — Side Lower",G2,15,"Gold Side Lower",2800000,#EAB308,270,28
2,G2-16,GOLD,"Gold Seat — Side Lower",G2,16,"Gold Side Lower",2800000,#EAB308,288,28
2,G2-17,GOLD,"Gold Seat — Side Lower",G2,17,"Gold Side Lower",2800000,#EAB308,306,28
2,G2-18,GOLD,"Gold Seat — Side Lower",G2,18,"Gold Side Lower",2800000,#EAB308,324,28
2,G2-19,GOLD,"Gold Seat — Side Lower",G2,19,"Gold Side Lower",2800000,#EAB308,342,28
2,G2-20,GOLD,"Gold Seat — Side Lower",G2,20,"Gold Side Lower",2800000,#EAB308,360,28
2,G3-01,GOLD,"Gold Seat — Side Lower",G3,1,"Gold Side Lower",2800000,#EAB308,18,56
2,G3-02,GOLD,"Gold Seat — Side Lower",G3,2,"Gold Side Lower",2800000,#EAB308,36,56
2,G3-03,GOLD,"Gold Seat — Side Lower",G3,3,"Gold Side Lower",2800000,#EAB308,54,56
2,G3-04,GOLD,"Gold Seat — Side Lower",G3,4,"Gold Side Lower",2800000,#EAB308,72,56
2,G3-05,GOLD,"Gold Seat — Side Lower",G3,5,"Gold Side Lower",2800000,#EAB308,90,56
2,G3-06,GOLD,"Gold Seat — Side Lower",G3,6,"Gold Side Lower",2800000,#EAB308,108,56
2,G3-07,GOLD,"Gold Seat — Side Lower",G3,7,"Gold Side Lower",2800000,#EAB308,126,56
2,G3-08,GOLD,"Gold Seat — Side Lower",G3,8,"Gold Side Lower",2800000,#EAB308,144,56
2,G3-09,GOLD,"Gold Seat — Side Lower",G3,9,"Gold Side Lower",2800000,#EAB308,162,56
2,G3-10,GOLD,"Gold Seat — Side Lower",G3,10,"Gold Side Lower",2800000,#EAB308,180,56
2,G3-11,GOLD,"Gold Seat — Side Lower",G3,11,"Gold Side Lower",2800000,#EAB308,198,56
2,G3-12,GOLD,"Gold Seat — Side Lower",G3,12,"Gold Side Lower",2800000,#EAB308,216,56
2,G3-13,GOLD,"Gold Seat — Side Lower",G3,13,"Gold Side Lower",2800000,#EAB308,234,56
2,G3-14,GOLD,"Gold Seat — Side Lower",G3,14,"Gold Side Lower",2800000,#EAB308,252,56
2,G3-15,GOLD,"Gold Seat — Side Lower",G3,15,"Gold Side Lower",2800000,#EAB308,270,56
2,G3-16,GOLD,"Gold Seat — Side Lower",G3,16,"Gold Side Lower",2800000,#EAB308,288,56
2,G3-17,GOLD,"Gold Seat — Side Lower",G3,17,"Gold Side Lower",2800000,#EAB308,306,56
2,G3-18,GOLD,"Gold Seat — Side Lower",G3,18,"Gold Side Lower",2800000,#EAB308,324,56
2,G3-19,GOLD,"Gold Seat — Side Lower",G3,19,"Gold Side Lower",2800000,#EAB308,342,56
2,G3-20,GOLD,"Gold Seat — Side Lower",G3,20,"Gold Side Lower",2800000,#EAB308,360,56
2,G4-01,GOLD,"Gold Seat — Side Lower",G4,1,"Gold Side Lower",2800000,#EAB308,18,84
2,G4-02,GOLD,"Gold Seat — Side Lower",G4,2,"Gold Side Lower",2800000,#EAB308,36,84
2,G4-03,GOLD,"Gold Seat — Side Lower",G4,3,"Gold Side Lower",2800000,#EAB308,54,84
2,G4-04,GOLD,"Gold Seat — Side Lower",G4,4,"Gold Side Lower",2800000,#EAB308,72,84
2,G4-05,GOLD,"Gold Seat — Side Lower",G4,5,"Gold Side Lower",2800000,#EAB308,90,84
2,G4-06,GOLD,"Gold Seat — Side Lower",G4,6,"Gold Side Lower",2800000,#EAB308,108,84
2,G4-07,GOLD,"Gold Seat — Side Lower",G4,7,"Gold Side Lower",2800000,#EAB308,126,84
2,G4-08,GOLD,"Gold Seat — Side Lower",G4,8,"Gold Side Lower",2800000,#EAB308,144,84
2,G4-09,GOLD,"Gold Seat — Side Lower",G4,9,"Gold Side Lower",2800000,#EAB308,162,84
2,G4-10,GOLD,"Gold Seat — Side Lower",G4,10,"Gold Side Lower",2800000,#EAB308,180,84
2,G4-11,GOLD,"Gold Seat — Side Lower",G4,11,"Gold Side Lower",2800000,#EAB308,198,84
2,G4-12,GOLD,"Gold Seat — Side Lower",G4,12,"Gold Side Lower",2800000,#EAB308,216,84
2,G4-13,GOLD,"Gold Seat — Side Lower",G4,13,"Gold Side Lower",2800000,#EAB308,234,84
2,G4-14,GOLD,"Gold Seat — Side Lower",G4,14,"Gold Side Lower",2800000,#EAB308,252,84
2,G4-15,GOLD,"Gold Seat — Side Lower",G4,15,"Gold Side Lower",2800000,#EAB308,270,84
2,G4-16,GOLD,"Gold Seat — Side Lower",G4,16,"Gold Side Lower",2800000,#EAB308,288,84
2,G4-17,GOLD,"Gold Seat — Side Lower",G4,17,"Gold Side Lower",2800000,#EAB308,306,84
2,G4-18,GOLD,"Gold Seat — Side Lower",G4,18,"Gold Side Lower",2800000,#EAB308,324,84
2,G4-19,GOLD,"Gold Seat — Side Lower",G4,19,"Gold Side Lower",2800000,#EAB308,342,84
2,G4-20,GOLD,"Gold Seat — Side Lower",G4,20,"Gold Side Lower",2800000,#EAB308,360,84
2,G5-01,GOLD,"Gold Seat — Side Lower",G5,1,"Gold Side Lower",2800000,#EAB308,18,112
2,G5-02,GOLD,"Gold Seat — Side Lower",G5,2,"Gold Side Lower",2800000,#EAB308,36,112
2,G5-03,GOLD,"Gold Seat — Side Lower",G5,3,"Gold Side Lower",2800000,#EAB308,54,112
2,G5-04,GOLD,"Gold Seat — Side Lower",G5,4,"Gold Side Lower",2800000,#EAB308,72,112
2,G5-05,GOLD,"Gold Seat — Side Lower",G5,5,"Gold Side Lower",2800000,#EAB308,90,112
2,G5-06,GOLD,"Gold Seat — Side Lower",G5,6,"Gold Side Lower",2800000,#EAB308,108,112
2,G5-07,GOLD,"Gold Seat — Side Lower",G5,7,"Gold Side Lower",2800000,#EAB308,126,112
2,G5-08,GOLD,"Gold Seat — Side Lower",G5,8,"Gold Side Lower",2800000,#EAB308,144,112
2,G5-09,GOLD,"Gold Seat — Side Lower",G5,9,"Gold Side Lower",2800000,#EAB308,162,112
2,G5-10,GOLD,"Gold Seat — Side Lower",G5,10,"Gold Side Lower",2800000,#EAB308,180,112
2,G5-11,GOLD,"Gold Seat — Side Lower",G5,11,"Gold Side Lower",2800000,#EAB308,198,112
2,G5-12,GOLD,"Gold Seat — Side Lower",G5,12,"Gold Side Lower",2800000,#EAB308,216,112
2,G5-13,GOLD,"Gold Seat — Side Lower",G5,13,"Gold Side Lower",2800000,#EAB308,234,112
2,G5-14,GOLD,"Gold Seat — Side Lower",G5,14,"Gold Side Lower",2800000,#EAB308,252,112
2,G5-15,GOLD,"Gold Seat — Side Lower",G5,15,"Gold Side Lower",2800000,#EAB308,270,112
2,G5-16,GOLD,"Gold Seat — Side Lower",G5,16,"Gold Side Lower",2800000,#EAB308,288,112
2,G5-17,GOLD,"Gold Seat — Side Lower",G5,17,"Gold Side Lower",2800000,#EAB308,306,112
2,G5-18,GOLD,"Gold Seat — Side Lower",G5,18,"Gold Side Lower",2800000,#EAB308,324,112
2,G5-19,GOLD,"Gold Seat — Side Lower",G5,19,"Gold Side Lower",2800000,#EAB308,342,112
2,G5-20,GOLD,"Gold Seat — Side Lower",G5,20,"Gold Side Lower",2800000,#EAB308,360,112
2,S1-01,SILVER,"Silver Seat — Rear Lower",S1,1,"Silver Rear Lower",2200000,#94A3B8,18,0
2,S1-02,SILVER,"Silver Seat — Rear Lower",S1,2,"Silver Rear Lower",2200000,#94A3B8,36,0
2,S1-03,SILVER,"Silver Seat — Rear Lower",S1,3,"Silver Rear Lower",2200000,#94A3B8,54,0
2,S1-04,SILVER,"Silver Seat — Rear Lower",S1,4,"Silver Rear Lower",2200000,#94A3B8,72,0
2,S1-05,SILVER,"Silver Seat — Rear Lower",S1,5,"Silver Rear Lower",2200000,#94A3B8,90,0
2,S1-06,SILVER,"Silver Seat — Rear Lower",S1,6,"Silver Rear Lower",2200000,#94A3B8,108,0
2,S1-07,SILVER,"Silver Seat — Rear Lower",S1,7,"Silver Rear Lower",2200000,#94A3B8,126,0
2,S1-08,SILVER,"Silver Seat — Rear Lower",S1,8,"Silver Rear Lower",2200000,#94A3B8,144,0
2,S1-09,SILVER,"Silver Seat — Rear Lower",S1,9,"Silver Rear Lower",2200000,#94A3B8,162,0
2,S1-10,SILVER,"Silver Seat — Rear Lower",S1,10,"Silver Rear Lower",2200000,#94A3B8,180,0
2,S1-11,SILVER,"Silver Seat — Rear Lower",S1,11,"Silver Rear Lower",2200000,#94A3B8,198,0
2,S1-12,SILVER,"Silver Seat — Rear Lower",S1,12,"Silver Rear Lower",2200000,#94A3B8,216,0
